total_chars_name,total_chars_description,total_chars_username,name_equals_username,total_numbers_name,total_numbers_username,total_emojis_name,total_emojis_username,total_words_description,total_emojis_description,total_numbers_description,total_words_name,followers,friends,age,gen,org
12.0,77.0,9.0,0.0,0.0,4.0,1.0,0.0,11.0,0.0,0.0,3.0,345.0,1719.0,3.0,M,N
14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,206.0,691.0,1.0,M,N
9.0,70.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,2.0,3019.0,913.0,1.0,M,N
5.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,112.0,0.0,M,N
20.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,67.0,1.0,M,N
19.0,39.0,13.0,0.0,0.0,4.0,0.0,0.0,8.0,5.0,0.0,2.0,31.0,127.0,3.0,M,N
21.0,68.0,14.0,0.0,0.0,4.0,0.0,0.0,11.0,4.0,0.0,4.0,248.0,1238.0,1.0,F,N
11.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,105.0,3.0,M,N
22.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1946.0,1777.0,0.0,M,N
10.0,125.0,10.0,1.0,3.0,3.0,0.0,0.0,20.0,0.0,0.0,1.0,102.0,375.0,0.0,M,N
11.0,133.0,11.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,2.0,658.0,5884.0,1.0,F,N
2.0,68.0,11.0,0.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,1.0,1207.0,267.0,0.0,F,N
14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,114.0,1.0,U,Y
14.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2539.0,4823.0,3.0,M,N
12.0,106.0,11.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,4.0,3.0,1915.0,2225.0,0.0,M,N
20.0,53.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,103.0,109.0,0.0,F,N
13.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,861.0,3805.0,3.0,M,N
9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,F,N
7.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,1.0,969.0,159.0,1.0,M,N
1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.0,102.0,3.0,M,N
19.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,493.0,597.0,3.0,M,N
7.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,47.0,0.0,U,Y
17.0,47.0,13.0,0.0,2.0,0.0,2.0,0.0,5.0,8.0,2.0,4.0,43.0,311.0,3.0,M,N
9.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,15.0,3.0,M,N
13.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,24.0,279.0,3.0,M,N
7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,85.0,277.0,1.0,M,N
17.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,72.0,0.0,1.0,M,N
3.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,103.0,252.0,0.0,M,N
20.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0,721.0,0.0,M,N
13.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,520.0,2654.0,1.0,F,N
13.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,520.0,2654.0,2.0,F,N
16.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,1867.0,2.0,F,N
10.0,135.0,12.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,2.0,550.0,18.0,2.0,M,N
24.0,72.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,3.0,20196.0,4374.0,1.0,F,N
14.0,117.0,16.0,0.0,0.0,2.0,0.0,0.0,18.0,7.0,0.0,2.0,1102.0,7093.0,1.0,M,N
18.0,1.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1223.0,547.0,0.0,M,N
16.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,56.0,3.0,M,N
18.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,260.0,1274.0,2.0,M,N
13.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,818.0,4296.0,0.0,M,N
6.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,165.0,2504.0,0.0,M,N
11.0,146.0,11.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,1.0,2.0,1711.0,565.0,1.0,M,N
22.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1946.0,1777.0,1.0,M,N
15.0,60.0,15.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,10.0,9.0,2.0,U,Y
20.0,95.0,11.0,0.0,3.0,0.0,0.0,0.0,15.0,9.0,0.0,3.0,144.0,470.0,3.0,M,N
10.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,167.0,192.0,0.0,M,N
26.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,127.0,1853.0,2.0,M,N
6.0,136.0,7.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,20749.0,21298.0,1.0,M,N
13.0,107.0,7.0,0.0,0.0,4.0,0.0,0.0,26.0,0.0,0.0,3.0,3.0,67.0,0.0,F,N
6.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,623.0,2378.0,3.0,M,N
6.0,111.0,15.0,0.0,0.0,8.0,0.0,0.0,21.0,0.0,0.0,1.0,41.0,73.0,1.0,M,N
6.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,245.0,311.0,0.0,F,N
4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,289.0,1.0,U,Y
10.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,15.0,1.0,M,N
29.0,66.0,11.0,0.0,0.0,6.0,3.0,0.0,13.0,0.0,0.0,5.0,48.0,892.0,3.0,M,N
16.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.0,7555.0,0.0,M,N
2.0,35.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,35.0,48.0,1.0,M,N
9.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,116.0,1.0,F,N
11.0,0.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,3.0,M,N
6.0,12.0,10.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,14.0,0.0,2.0,M,N
8.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,85.0,860.0,2.0,U,Y
7.0,84.0,15.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,5.0,1.0,23.0,57.0,3.0,M,N
8.0,0.0,10.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,105.0,1.0,F,N
6.0,53.0,8.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,1.0,328.0,4637.0,0.0,M,N
11.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,M,N
15.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,M,N
4.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,M,N
31.0,3.0,15.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,337.0,1599.0,3.0,F,N
12.0,129.0,12.0,0.0,0.0,2.0,0.0,0.0,26.0,17.0,0.0,2.0,156.0,904.0,2.0,F,N
9.0,160.0,10.0,0.0,0.0,5.0,0.0,0.0,25.0,0.0,1.0,2.0,1.0,36.0,1.0,F,N
12.0,16.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,115.0,89.0,3.0,M,N
10.0,80.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,80.0,248.0,2.0,M,N
12.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,48.0,2.0,U,Y
24.0,116.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,3.0,269.0,1080.0,2.0,M,N
12.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,134.0,474.0,3.0,M,N
15.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,23.0,3.0,M,N
5.0,43.0,12.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,123.0,1460.0,1.0,M,N
8.0,85.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,7.0,1.0,25.0,37.0,1.0,U,Y
7.0,86.0,14.0,0.0,0.0,0.0,3.0,0.0,16.0,3.0,0.0,1.0,261.0,0.0,2.0,M,N
7.0,160.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,2.0,11.0,0.0,U,Y
4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,830.0,1.0,M,N
5.0,100.0,10.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,303.0,954.0,1.0,M,N
16.0,14.0,10.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,78.0,126.0,3.0,U,Y
6.0,28.0,14.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0,1.0,18.0,125.0,1.0,M,N
17.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,44.0,161.0,1.0,M,N
10.0,13.0,12.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,34.0,180.0,3.0,U,Y
14.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,1.0,M,N
6.0,77.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,1.0,161.0,390.0,1.0,M,N
3.0,160.0,14.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2.0,3180.0,1876.0,3.0,F,N
4.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,92.0,695.0,0.0,F,N
12.0,5.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,279.0,3.0,M,N
19.0,35.0,14.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,5.0,1.0,F,N
6.0,107.0,15.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,2.0,1.0,252.0,162.0,0.0,M,N
15.0,77.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,1.0,174.0,1428.0,2.0,M,N
28.0,158.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,4.0,1723.0,2296.0,3.0,M,N
25.0,142.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,3.0,77.0,187.0,3.0,M,N
6.0,47.0,13.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,259.0,166.0,2.0,M,N
17.0,16.0,15.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,134.0,1004.0,3.0,M,N
13.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,2.0,95.0,447.0,2.0,F,N
11.0,35.0,15.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,2.0,302.0,2038.0,1.0,F,N
4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,784.0,200.0,1.0,F,N
13.0,121.0,15.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,3.0,2.0,104.0,15.0,3.0,M,N
16.0,10.0,15.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,35.0,25.0,1.0,M,N
20.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,157.0,3.0,M,N
7.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,M,N
24.0,25.0,13.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,18.0,0.0,U,Y
14.0,60.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,991.0,7508.0,2.0,M,N
4.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,0.0,F,N
18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1107.0,2651.0,3.0,M,N
29.0,150.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,0.0,4.0,1673.0,3829.0,2.0,M,N
29.0,150.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,0.0,4.0,1673.0,3829.0,3.0,M,N
33.0,86.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,234.0,200.0,0.0,M,N
19.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,F,N
18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,240.0,600.0,2.0,M,N
9.0,133.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,51.0,61.0,0.0,F,N
9.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,268.0,283.0,0.0,F,N
9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,986.0,1.0,M,N
23.0,78.0,10.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,4.0,302.0,471.0,2.0,M,N
13.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,86.0,2.0,F,N
9.0,105.0,10.0,0.0,0.0,1.0,0.0,0.0,12.0,7.0,9.0,3.0,406.0,172.0,0.0,M,N
12.0,74.0,8.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,3.0,502.0,240.0,1.0,F,N
14.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,86.0,173.0,0.0,M,N
13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1275.0,2859.0,3.0,M,N
8.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,88.0,3.0,U,Y
27.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,73.0,1.0,M,N
22.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,493.0,3082.0,3.0,M,N
15.0,37.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,559.0,858.0,3.0,U,Y
17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,20.0,1.0,F,N
16.0,157.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,4.0,1291.0,4.0,3.0,U,Y
14.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,,,
15.0,22.0,13.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,117.0,239.0,3.0,M,N
18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,74.0,2.0,M,N
17.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,133.0,23.0,0.0,M,N
4.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,0.0,M,N
19.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,43.0,2.0,M,N
13.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,29.0,3.0,U,Y
13.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,102.0,0.0,M,N
14.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,17.0,0.0,F,N
14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,90.0,3.0,U,Y
22.0,147.0,14.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,70.0,117.0,0.0,M,N
7.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,2.0,36.0,0.0,F,N
11.0,156.0,12.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,2.0,296.0,444.0,0.0,M,N
16.0,27.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,7.0,61.0,0.0,M,N
14.0,45.0,13.0,0.0,0.0,2.0,2.0,0.0,9.0,2.0,0.0,2.0,287.0,458.0,3.0,F,N
7.0,108.0,8.0,0.0,2.0,3.0,0.0,0.0,14.0,0.0,0.0,1.0,29.0,163.0,1.0,F,N
14.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,77.0,248.0,3.0,M,N
8.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,U,Y
11.0,123.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,2.0,464.0,701.0,1.0,M,N
7.0,34.0,7.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,275.0,340.0,1.0,M,N
11.0,154.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,3.0,286.0,408.0,0.0,F,N
16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,6.0,3.0,U,Y
9.0,78.0,10.0,0.0,2.0,0.0,1.0,0.0,14.0,5.0,0.0,1.0,1576.0,1286.0,1.0,M,N
9.0,126.0,13.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,2.0,2027.0,704.0,0.0,F,N
9.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1034.0,396.0,1.0,M,N
30.0,141.0,10.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,2.0,6.0,1176.0,1356.0,0.0,M,N
20.0,69.0,14.0,0.0,0.0,2.0,0.0,0.0,12.0,5.0,2.0,4.0,32.0,270.0,2.0,M,N
14.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,206.0,938.0,2.0,M,N
21.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,772.0,568.0,3.0,M,N
34.0,144.0,11.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,2.0,4.0,385.0,1052.0,0.0,M,N
11.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,108.0,3.0,F,N
12.0,120.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,2.0,485183.0,4.0,1.0,U,Y
9.0,144.0,14.0,0.0,0.0,4.0,0.0,0.0,18.0,5.0,0.0,2.0,12.0,77.0,3.0,M,N
6.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,335.0,1229.0,1.0,M,N
12.0,157.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,4.0,2.0,25650.0,247.0,1.0,M,N
11.0,142.0,9.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,137.0,92.0,2.0,M,N
14.0,139.0,15.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,3.0,252.0,442.0,0.0,F,N
11.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,90.0,1225.0,1.0,M,N
6.0,13.0,14.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,361.0,440.0,3.0,F,N
8.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,178.0,1.0,M,N
17.0,135.0,12.0,0.0,0.0,2.0,0.0,0.0,24.0,4.0,0.0,2.0,74.0,229.0,3.0,M,N
2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,790.0,565.0,3.0,M,N
5.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1302.0,260.0,2.0,F,N
10.0,35.0,14.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,25.0,61.0,1.0,M,N
18.0,73.0,10.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,3.0,456.0,266.0,2.0,M,N
22.0,154.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,3.0,497.0,134.0,1.0,F,N
5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,825.0,0.0,F,N
12.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,8.0,188.0,0.0,M,N
14.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,1.0,M,N
14.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,111.0,3.0,M,N
5.0,60.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,1096.0,974.0,2.0,M,N
14.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,M,N
16.0,149.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,83.0,221.0,1.0,F,N
15.0,145.0,13.0,0.0,0.0,4.0,0.0,0.0,19.0,25.0,0.0,2.0,830.0,3470.0,3.0,M,N
23.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,74.0,0.0,M,N
5.0,4.0,9.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,42.0,1.0,F,N
5.0,73.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,180.0,191.0,0.0,F,N
25.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,581.0,2752.0,2.0,M,N
4.0,1.0,12.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,32.0,3.0,M,N
9.0,32.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,49.0,50.0,2.0,F,N
9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,0.0,U,Y
7.0,127.0,10.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,4.0,1.0,472.0,406.0,0.0,M,N
20.0,46.0,14.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,29.0,264.0,1.0,F,N
15.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,264.0,3.0,M,N
12.0,32.0,14.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,2.0,628.0,453.0,2.0,M,N
3.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,114.0,0.0,M,N
22.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,255.0,1.0,F,N
18.0,44.0,14.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,68.0,86.0,0.0,M,N
31.0,70.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,6.0,322.0,409.0,2.0,M,N
13.0,131.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,11861.0,579.0,0.0,U,Y
15.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,612.0,1.0,M,N
9.0,6.0,15.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,130.0,857.0,0.0,M,N
3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.0,808.0,2.0,M,N
10.0,46.0,13.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,3.0,891.0,958.0,0.0,F,N
19.0,56.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,10.0,11755.0,12335.0,1.0,F,N
12.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,324.0,1.0,F,N
6.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,230.0,46.0,2.0,M,N
6.0,91.0,9.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,10.0,1.0,268.0,351.0,0.0,U,Y
5.0,26.0,9.0,0.0,0.0,4.0,0.0,0.0,6.0,3.0,7.0,1.0,87.0,73.0,0.0,M,N
7.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,81.0,1.0,M,N
14.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,79.0,3.0,M,N
11.0,121.0,10.0,0.0,2.0,2.0,0.0,0.0,18.0,1.0,2.0,3.0,1185.0,501.0,3.0,U,Y
15.0,142.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,2.0,4.0,16.0,3.0,U,Y
14.0,69.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,44.0,419.0,2.0,M,N
9.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,149.0,3.0,F,N
10.0,83.0,9.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,7.0,1.0,44.0,153.0,1.0,M,N
11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,93.0,3.0,M,N
