total_chars_name,total_chars_description,total_chars_username,name_equals_username,total_numbers_name,total_numbers_username,total_emojis_name,total_emojis_username,total_words_description,total_emojis_description,total_numbers_description,total_words_name,followers,friends,age,gen,org,bot_score
12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,103.0,3.0,M,N,3.183019952743676
8.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,424.0,664.0,2.0,M,N,0.924294349628852
6.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,13.0,0.0,U,Y,4.332830689116863
18.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,1.0,M,N,4.929974874371859
11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,56.0,0.0,U,Y,4.92668513957307
5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,M,N,4.873438394566052
23.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,33.0,0.0,U,Y,4.638380172413793
28.0,114.0,9.0,0.0,0.0,2.0,0.0,0.0,15.0,9.0,0.0,4.0,5397.0,1667.0,1.0,F,N,0.2982622807936969
25.0,89.0,14.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,2.0,4.0,16.0,33.0,0.0,F,N,3.8505716937693206
12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,949.0,1.0,F,N,3.0692731420367543
14.0,66.0,12.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,2.0,3.0,542.0,1330.0,0.0,M,N,0.9171223214009588
12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,440.0,629.0,0.0,M,N,0.2265355659596157
23.0,9.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,127.0,3.0,M,N,4.035644770057364
9.0,49.0,14.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,2.0,84.0,412.0,2.0,F,N,2.881980387779616
8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1405.0,1162.0,0.0,F,N,0.3107015857518541
28.0,21.0,13.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,102.0,138.0,0.0,M,N,1.0455972435493388
1.0,31.0,7.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,1213.0,952.0,3.0,M,N,0.8095020469809655
3.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1149.0,1324.0,0.0,F,N,0.6346174657529619
4.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,43.0,71.0,0.0,M,N,2.201843286733121
18.0,17.0,14.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,3144.0,3647.0,3.0,M,N,1.2235589287123294
4.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,951.0,791.0,1.0,M,N,0.8425114782109655
26.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,148.0,1717.0,1.0,F,N,0.6164727149572408
20.0,40.0,11.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,5.0,141.0,218.0,1.0,M,N,1.003238392531403
24.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,82.0,292.0,2.0,F,N,1.6037311596960162
5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,29.0,1.0,F,N,4.758940598095808
23.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,444.0,3520.0,3.0,M,N,1.179005951464297
16.0,84.0,16.0,1.0,3.0,3.0,0.0,0.0,13.0,7.0,3.0,1.0,405.0,5.0,0.0,M,N,1.1619989690353765
7.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,178.0,879.0,0.0,M,N,1.6734505921451066
13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,21.0,3.0,M,N,2.602266132525318
6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,376.0,924.0,0.0,F,N,0.111832757607117
23.0,74.0,9.0,0.0,0.0,0.0,1.0,0.0,13.0,3.0,5.0,3.0,830.0,995.0,0.0,F,N,0.9957951438743744
26.0,141.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,3.0,13632.0,181.0,1.0,F,N,0.1833164460886677
27.0,125.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,2.0,5.0,353780.0,7506.0,1.0,F,N,0.3126624432096803
18.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,636.0,5956.0,0.0,M,N,0.5427618615986463
20.0,73.0,14.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,142.0,791.0,0.0,M,N,0.8121991789705563
4.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,167.0,3.0,U,Y,4.483863636363637
29.0,148.0,14.0,0.0,0.0,2.0,0.0,0.0,15.0,6.0,0.0,4.0,669.0,4000.0,3.0,M,N,1.474310164191019
24.0,144.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,410.0,2110.0,3.0,U,Y,0.9513649073701635
20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1308.0,903.0,1.0,F,N,0.1040992551289038
16.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,35.0,91.0,3.0,F,N,3.416572369731421
9.0,11.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,514.0,653.0,0.0,F,N,0.8274382416847326
19.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,221.0,137.0,3.0,M,N,2.944835048098378
27.0,150.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,439.0,21.0,3.0,U,Y,1.7856883120703104
14.0,70.0,14.0,0.0,0.0,1.0,0.0,0.0,12.0,7.0,6.0,2.0,168.0,545.0,0.0,F,N,0.1782786856201912
4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1088.0,0.0,F,N,3.8955058717452102
17.0,28.0,15.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,1621.0,616.0,1.0,F,N,0.7893196567871164
14.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,24.0,2.0,M,N,4.895957816283473
6.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,3.0,M,N,4.866571325322818
11.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,79.0,119.0,0.0,M,N,1.2039664083049029
12.0,71.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,165.0,311.0,2.0,M,N,2.301831228865556
12.0,41.0,15.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,3.0,1.0,1536.0,181.0,0.0,M,N,0.8237647447674012
4.0,101.0,15.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,54.0,0.0,M,N,2.4366382033316247
11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,U,Y,4.977400823367709
3.0,24.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,1.0,154.0,336.0,1.0,M,N,0.8237440820384917
9.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,112.0,865.0,3.0,M,N,2.9188454808941824
14.0,56.0,13.0,0.0,0.0,3.0,0.0,0.0,10.0,4.0,4.0,2.0,822.0,3065.0,1.0,M,N,0.640299559798585
27.0,150.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,439.0,21.0,3.0,U,Y,1.7856883120703104
19.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,M,N,4.867890981484732
7.0,90.0,10.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,183.0,324.0,1.0,U,Y,0.9248340628106788
3.0,72.0,11.0,0.0,0.0,8.0,0.0,0.0,5.0,7.0,0.0,1.0,353.0,1260.0,1.0,U,Y,1.3418324385868758
6.0,156.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,33.0,166.0,0.0,U,Y,4.173014017148483
6.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,879.0,1036.0,1.0,M,N,1.9981601474646813
3.0,8.0,9.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,24.0,1.0,M,N,4.444142607405442
13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,535.0,3.0,F,N,2.659347372684614
22.0,124.0,14.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,3260.0,293.0,3.0,U,Y,0.3576680907104357
47.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,54.0,1.0,M,N,4.245
9.0,157.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,379.0,536.0,0.0,M,N,0.6806634530586991
9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,M,N,4.872009374444769
2.0,94.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2604.0,2735.0,1.0,M,N,0.5281600694963234
12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,161.0,1538.0,1.0,F,N,0.6982397113234801
24.0,127.0,9.0,0.0,0.0,0.0,4.0,0.0,18.0,4.0,7.0,3.0,178.0,100.0,1.0,M,N,1.4481570932965666
3.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,272.0,0.0,U,Y,3.718666268648173
13.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,26.0,0.0,M,N,4.900574332553028
16.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,187.0,975.0,2.0,M,N,0.8517000893348903
13.0,99.0,10.0,0.0,0.0,3.0,1.0,0.0,19.0,2.0,0.0,7.0,140.0,1925.0,1.0,M,N,1.5808941922134034
12.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,91.0,0.0,M,N,3.876543894040104
11.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,M,N,4.973884472406279
5.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,446.0,3.0,M,N,3.953362670825906
23.0,148.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,1.0,3.0,837.0,1378.0,2.0,M,N,1.295942704292456
7.0,123.0,15.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,0.0,1.0,4775.0,5934.0,1.0,U,Y,1.5936074438064984
5.0,15.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,37.0,0.0,M,N,2.9385158106103457
14.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,24.0,62.0,2.0,M,N,3.088722843139063
19.0,82.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,259.0,50.0,3.0,U,Y,1.918328367137672
10.0,119.0,10.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,89.0,1589.0,2.0,F,N,0.6962720762902141
11.0,103.0,12.0,0.0,1.0,1.0,1.0,0.0,18.0,7.0,5.0,2.0,523.0,63.0,0.0,F,N,0.9536357526860124
2.0,12.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,66.0,2.0,M,N,3.6991976814000767
8.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,2.0,1.0,3112.0,256.0,0.0,F,N,0.4662597666552454
13.0,16.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,38.0,0.0,F,N,2.489320238458076
26.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,69.0,508.0,2.0,M,N,3.560142857142857
11.0,110.0,11.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,75.0,143.0,3.0,U,Y,2.4957292550615726
4.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,3001.0,1.0,U,Y,2.10100017024555
21.0,91.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,3.0,13898.0,1393.0,3.0,F,N,0.0450731901712725
24.0,144.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,410.0,2110.0,3.0,U,Y,0.9513649073701635
12.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,65.0,1.0,F,N,4.469729279383025
20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1308.0,903.0,2.0,F,N,0.1040992551289038
20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,339.0,1996.0,1.0,F,N,1.3761378804217437
27.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,30.0,93.0,1.0,F,N,3.099217317323324
18.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,285.0,996.0,0.0,M,N,0.796149882628614
23.0,148.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,1.0,3.0,837.0,1378.0,3.0,M,N,1.295942704292456
3.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,922.0,1.0,F,N,2.691845201272855
13.0,107.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,7.0,586.0,472.0,1.0,F,N,0.174804759989392
10.0,117.0,11.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,4.0,2.0,1189.0,698.0,3.0,M,N,0.839734734612621
5.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,506.0,3.0,M,N,4.381550387596899
5.0,11.0,12.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,140.0,1.0,F,N,3.8933765111082095
6.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,44.0,0.0,F,N,3.431665001777256
14.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,489.0,1642.0,0.0,M,N,0.1757950823306753
14.0,89.0,13.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,2.0,2.0,112.0,268.0,0.0,M,N,0.9615177621151538
10.0,138.0,13.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,1.0,250.0,9.0,2.0,M,N,2.580657315132612
0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,705.0,0.0,M,N,3.66512441801016
13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,514.0,194.0,1.0,M,N,0.1336078893361553
15.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,270.0,1413.0,1.0,F,N,0.7187342692646814
28.0,121.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,5.0,118.0,439.0,2.0,M,N,0.6796067563829139
11.0,141.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,1389.0,41.0,3.0,M,N,2.819953418297545
5.0,156.0,14.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,1.0,185.0,946.0,0.0,M,N,1.3641659432675164
11.0,157.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,584.0,897.0,3.0,M,N,0.6560051590272714
11.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,32.0,3.0,F,N,4.511730377191121
50.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,471.0,1192.0,3.0,M,N,1.2617062626982962
14.0,71.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,69.0,876.0,1.0,M,N,1.412423632871445
2.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,123.0,801.0,0.0,M,N,0.4772084749866701
27.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,162.0,1.0,M,N,4.4648
6.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,13.0,73.0,0.0,F,N,4.190794528426432
11.0,41.0,11.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,36.0,204.0,1.0,U,Y,1.4983211182390188
9.0,0.0,12.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,75.0,3.0,M,N,4.633794642857144
19.0,46.0,10.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,447.0,443.0,1.0,F,N,1.134104065904432
16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,34.0,0.0,M,N,4.7010885769432695
2.0,21.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,91.0,104.0,1.0,F,N,1.3320812779487683
5.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,3.0,M,N,4.850575402312667
11.0,5.0,15.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,518.0,1153.0,1.0,F,N,1.0121716085809362
11.0,0.0,12.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,294.0,477.0,0.0,U,Y,2.009896928594003
17.0,17.0,15.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,27.0,95.0,0.0,U,Y,2.4389114379392614
36.0,87.0,13.0,0.0,0.0,0.0,4.0,0.0,13.0,9.0,0.0,6.0,805.0,835.0,0.0,F,N,0.5574732227257401
5.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,61.0,0.0,M,N,3.2689328073295467
42.0,106.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,8.0,23.0,100.0,0.0,F,N,3.797814657239218
9.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,10.0,3.0,U,Y,4.925937680818
14.0,107.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,2.0,784.0,852.0,0.0,U,Y,0.844555712675592
18.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,191.0,457.0,0.0,F,N,0.4360079817872464
10.0,63.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,420.0,1048.0,0.0,F,N,0.8347493438379339
17.0,24.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,27.0,78.0,2.0,M,N,2.8540884678898863
9.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,59.0,0.0,M,N,4.347855200649462
14.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,346.0,392.0,1.0,F,N,1.0318873688112218
3.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,3.0,F,N,4.865
2.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,23.0,25.0,0.0,M,N,4.186265481645233
43.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,897.0,642.0,3.0,M,N,0.1820149702247309
5.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,28.0,0.0,M,N,4.622083333333333
12.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,164.0,112.0,1.0,F,N,0.300419167317002
15.0,81.0,17.0,0.0,0.0,3.0,0.0,0.0,20.0,1.0,0.0,2.0,54.0,252.0,1.0,F,N,0.928063115380951
7.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,192.0,1.0,M,N,2.919921861481173
20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,920.0,340.0,3.0,U,Y,1.995196743001861
7.0,82.0,10.0,0.0,0.0,1.0,0.0,0.0,17.0,4.0,1.0,2.0,7.0,7.0,0.0,U,Y,3.418797268976593
7.0,111.0,11.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,1.0,27722.0,427.0,0.0,F,N,0.302825148546843
13.0,4.0,15.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,F,N,4.253612765498055
12.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,338.0,186.0,1.0,F,N,2.3591620359822847
13.0,38.0,15.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,2.0,116.0,1446.0,2.0,M,N,2.0188298113865915
4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,76.0,0.0,U,Y,2.9236431953324398
13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,266.0,1331.0,0.0,M,N,2.1348223540779565
13.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1363.0,2855.0,3.0,M,N,0.2737678971485308
14.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,182.0,2444.0,1.0,M,N,0.9634233055830732
13.0,39.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,104.0,506.0,1.0,M,N,1.725473240662863
13.0,0.0,15.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,2.0,M,N,4.943237925819725
12.0,98.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,1272.0,1037.0,2.0,M,N,0.7672663135095897
17.0,89.0,18.0,0.0,0.0,4.0,1.0,0.0,15.0,0.0,0.0,3.0,197.0,1428.0,0.0,F,N,0.8865789897487014
4.0,55.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,11.0,99.0,1.0,M,N,3.6855309172279016
13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,197.0,1.0,M,N,3.419447246217282
9.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,214.0,518.0,0.0,M,N,1.2330939854683287
20.0,17.0,19.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,870.0,3687.0,1.0,M,N,0.754898534641496
12.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,9.0,99.0,1.0,F,N,2.3793390030190285
22.0,50.0,12.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,0.0,3.0,672.0,1795.0,3.0,M,N,0.4630468339249594
4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,51.0,1.0,F,N,4.786959931513034
1.0,14.0,10.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,375.0,45.0,0.0,M,N,1.6875180125558602
6.0,24.0,14.0,0.0,0.0,8.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0,49.0,1.0,F,N,3.5836368127273577
4.0,98.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,464.0,371.0,3.0,M,N,0.7763735955933998
13.0,107.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,7.0,586.0,472.0,0.0,F,N,0.174804759989392
28.0,99.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,4.0,291.0,877.0,3.0,M,N,0.5213605641248459
15.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,470.0,1.0,F,N,3.5774818059496107
18.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,285.0,996.0,0.0,M,N,0.796149882628614
4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,15.0,35.0,0.0,F,N,4.719166744376197
4.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,14.0,974.0,3.0,M,N,4.014623413044424
7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,28.0,0.0,F,N,4.865138312326288
15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,170.0,595.0,2.0,M,N,0.5173566948539854
14.0,149.0,10.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,1.0,116.0,246.0,0.0,M,N,1.3539220064512365
14.0,159.0,9.0,0.0,0.0,3.0,0.0,0.0,23.0,1.0,0.0,2.0,73.0,292.0,3.0,M,N,1.0403699698369129
13.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,86.0,2.0,F,N,4.120782029037738
17.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,187.0,3.0,M,N,4.457368569813454
4.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2046.0,1555.0,0.0,F,N,0.5011291446040145
10.0,0.0,12.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,605.0,272.0,0.0,F,N,1.7163788543352403
10.0,37.0,13.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,4.0,2.0,1113.0,717.0,3.0,M,N,0.6867360619980112
12.0,86.0,13.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,2.0,394.0,685.0,3.0,M,N,1.715877596900342
5.0,80.0,15.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,2.0,1.0,501.0,388.0,0.0,M,N,0.7405853634909598
10.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,1.0,M,N,4.903191818097247
13.0,143.0,11.0,0.0,0.0,0.0,2.0,0.0,20.0,7.0,1.0,1.0,443.0,373.0,0.0,F,N,1.1935844383687677
